,ID,concept:name,Status
138,138,"['road  ambulance  arrives  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives  scene', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
139,139,"['road  ambulance  arrives  hospital', 'helicopter  departs  base', 'ed  assessment', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'ems  assessment', 'helicopter departs scene', 'helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital']",Anomalous
140,140,"['road  ambulance  arrives  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Normal
141,141,"['road  ambulance  arrives  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Normal
142,142,"['helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter departs scene', 'helicopter  arrives at  hospital', 'call', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'Task']",Anomalous
143,143,"['helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'Task', 'helicopter  arrives at  hospital', 'helicopter  arrives  scene']",Anomalous
144,144,"['helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'Task', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
145,145,"['helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'Task', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
146,146,"['helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'Task', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
147,147,"['helicopter  arrives  scene', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'Task', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
148,148,"['Task', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'Task', 'call', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
149,149,"['helicopter  arrives at  hospital', 'Task', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter departs scene', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
150,150,"['helicopter  arrives at  hospital', 'Task', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
151,151,"['helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital']",Anomalous
152,152,"['helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  departs  base', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'ems  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives  scene', 'helicopter  arrives at  hospital', 'call', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital']",Anomalous
153,153,"['helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
154,154,"['helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'ems  assessment', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
155,155,"['helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
156,156,"['helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
157,157,"['helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
158,158,"['helicopter departs scene', 'helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
159,159,"['road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter departs scene', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
160,160,"['helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'ed  assessment']",Normal
161,161,"['helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'call', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'ed  assessment']",Anomalous
162,162,"['helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'call', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'ed  assessment', 'helicopter  arrives at  hospital']",Anomalous
163,163,"['helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'ed  assessment', 'helicopter  arrives at  hospital']",Normal
164,164,"['helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'ed  assessment']",Normal
165,165,"['helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital']",Anomalous
166,166,"['helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital']",Normal
167,167,"['ems  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter departs scene', 'helicopter  arrives at  hospital']",Anomalous
168,168,"['helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'road  ambulance  arrives  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
169,169,"['helicopter  arrives at  hospital', 'ems  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'road  ambulance  arrives  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
170,170,"['helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter departs scene', 'ed  assessment']",Anomalous
171,171,"['helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital']",Normal
172,172,"['helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital']",Normal
173,173,"['helicopter  arrives  scene', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
174,174,"['helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Normal
175,175,"['helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
176,176,"['helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Normal
177,177,"['helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Normal
178,178,"['helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter departs scene']",Anomalous
179,179,"['helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Normal
180,180,"['helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'ed  assessment']",Normal
181,181,"['helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital']",Anomalous
182,182,"['helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital']",Normal
183,183,"['helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives  scene', 'road  ambulance  arrives  hospital']",Anomalous
184,184,"['helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives  scene', 'helicopter  arrives  scene', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
185,185,"['call', 'helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
